Diff Between Pulses ;  ACC
0.6100101666666666;0.6100101666666666;0
0.7850130833333333;1.39502325;1
0.7550125833333334;2.1500358333333334;2
0.7150119166666662;2.8650477499999996;3
0.6850114166666668;3.5500591666666663;4
0.6700111666666668;4.220070333333333;5
0.6650110833333329;4.885081416666666;6
0.6650110833333338;5.5500925;7
0.6600109999999999;6.2101035;8
0.6650110833333329;6.875114583333333;9
0.6600109999999999;7.535125583333333;10
0.6700111666666668;8.20513675;11
0.6550109166666669;8.860147666666666;12
0.6650110833333329;9.52515875;13
0.6600110000000008;10.18516975;14
0.675011249999999;10.860180999999999;15
0.6950115833333328;11.555192583333332;16
0.7350122500000005;12.290204833333332;17
0.7800130000000003;13.070217833333333;18
0.8250137500000001;13.895231583333333;19
0.840014;14.735245583333333;20
0.85501425;15.590259833333333;21
0.8450140833333339;16.435273916666667;22
0.8450140833333322;17.280288;23
0.8350139166666679;18.115301916666667;24
0.8050134166666645;18.92031533333333;25
0.7650127500000004;19.68532808333333;26
0.7350122500000005;20.420340333333332;27
0.7150119166666649;21.135352249999997;28
0.6950115833333363;21.830363833333333;29
0.685011416666665;22.515375249999998;30
0.6750112500000007;23.1903865;31
0.6650110833333329;23.855397583333332;32
0.6650110833333329;24.520408666666665;33
0.6900115000000007;25.210420166666665;34
0.7000116666666649;25.91043183333333;35
0.7250120833333327;26.635443916666663;36
0.7350122500000005;27.370456166666663;37
0.7400123333333326;28.110468499999996;38
0.7450124166666683;28.855480916666664;39
0.7500125000000004;29.605493416666665;40
0.7700128333333325;30.375506249999997;41
0.7450124166666683;31.120518666666666;42
0.7350122499999969;31.855530916666662;43
0.7300121666666648;32.58554308333333;44
0.735012250000004;33.32055533333333;45
0.7550125833333325;34.075567916666664;46
0.7450124166666683;34.82058033333333;47
0.7450124166666683;35.56559275;48
0.7500124999999969;36.31560525;49
0.7600126666666682;37.075617916666666;50
0.7600126666666682;37.835630583333334;51
0.7700128333333325;38.605643416666666;52
0.8050134166666609;39.41065683333333;53
0.8250137500000037;40.23567058333333;54
0.8450140833333322;41.08068466666666;55
0.8450140833333322;41.925698749999995;56
0.8600143333333321;42.78571308333333;57
0.8700145000000035;43.65572758333333;58
0.8450140833333322;44.50074166666666;59
0.8100135000000037;45.31075516666667;60
0.7800129999999967;46.09076816666666;61
0.7500124999999969;46.84078066666666;62
0.7300121666666683;47.57079283333333;63
0.7200120000000041;48.29080483333333;64
0.7500124999999969;49.04081733333333;65
0.7350122499999969;49.775829583333326;66
0.7150119166666684;50.490841499999995;67
0.7200120000000041;51.2108535;68
0.7400123333333326;51.95086583333333;69
0.7350122499999969;52.68587808333333;70
0.7550125833333325;53.44089066666666;71
0.7950132500000038;54.235903916666665;72
0.8550142499999964;55.09091816666666;73
0.8500141666666678;55.94093233333333;74
0.8850147500000034;56.82594708333333;75
0.890014833333332;57.715961916666664;76
0.8550142499999964;58.57097616666666;77
0.8300138333333322;59.40098999999999;78
0.8000133333333324;60.201003333333325;79
0.7900131666666681;60.99101649999999;80
0.7650127500000039;61.75602925;81
0.7600126666666611;62.51604191666666;82
0.7400123333333397;63.25605425;83
0.7350122499999969;63.991066499999995;84
0.750012500000004;64.741079;85
0.7550125833333254;65.49609158333332;86
0.8000133333333395;66.29610491666666;87
0.805013416666668;67.10111833333333;88
0.8250137499999965;67.92613208333333;89
0.8400139999999965;68.76614608333333;90
0.8250137499999965;69.59115983333332;91
0.8100135000000108;70.40117333333333;92
0.7650127499999968;71.16618608333333;93
0.7500124999999969;71.91619858333333;94
0.7300121666666683;72.64621075;95
0.7150119166666684;73.36122266666666;96
0.7150119166666684;74.07623458333333;97
0.720011999999997;74.79624658333333;98
0.6900114999999971;75.48625808333333;99
0.7000116666666685;76.18626975;100
0.6850114166666685;76.87128116666666;101
0.6900114999999971;77.56129266666666;102
0.6750112499999972;78.23630391666666;103
0.6850114166666685;78.92131533333333;104
0.6950115833333399;79.61632691666667;105
0.6900114999999971;80.30633841666666;106
0.720011999999997;81.02635041666666;107
0.705011749999997;81.73136216666666;108
0.7400123333333397;82.4713745;109
0.7250120833333256;83.19638658333332;110
0.7450124166666683;83.94139899999999;111
0.720011999999997;84.66141099999999;112
0.7350122500000111;85.39642325;113
0.7000116666666685;86.09643491666667;114
0.7150119166666542;86.81144683333332;115
0.7050117500000113;87.51645858333333;116
0.6550109166666545;88.17146949999999;117
0.68001133333334;88.85148083333333;118
0.6550109166666687;89.50649175;119
0.6250104166666688;90.13150216666666;120
0.6400106666666687;90.77151283333333;121
0.620010333333326;91.39152316666666;122
0.5900098333333403;91.981533;123
0.6100101666666546;92.59154316666665;124
0.6000100000000117;93.19155316666667;125
0.5700094999999976;93.76156266666666;126
0.5950099166666689;94.35657258333333;127
0.5900098333333261;94.94658241666666;128
0.5850097499999976;95.53159216666666;129
0.580009666666669;96.11160183333332;130
0.5600093333333405;96.67161116666666;131
0.5500091666666549;97.22162033333332;132
0.5700095000000118;97.79162983333333;133
0.5700094999999976;98.36163933333333;134
0.565009416666669;98.92664875;135
0.5450090833333263;99.47165783333332;136
0.5750095833333404;100.04666741666666;137
0.5700094999999976;100.61667691666666;138
0.5450090833333263;101.16168599999999;139
0.5750095833333404;101.73669558333333;140
0.5700094999999976;102.30670508333333;141
0.5450090833333263;102.85171416666665;142
0.565009416666669;103.41672358333332;143
0.565009416666669;103.98173299999999;144
0.5300088333333406;104.51174183333333;145
0.5450090833333263;105.05675091666666;146
0.5550092499999977;105.61176016666666;147
0.5450090833333405;106.15676925;148
0.520008666666655;106.67677791666665;149
