Features collected of individuals 
Mean ; SDNN ; RMSSD ; SDSD ; Median ; Var ; Range ; CVSD ; CVNNI  ; Activity
0.8107635125;0.08367172188745313;0.0511585036990624;0.051157826833642936;0.7900131666666668;0.007000957043611304;0.27000450000000153;0.06309916875922854;0.10320114385691861;0
0.8110135166666665;0.08344062161361963;0.041565480475348436;0.041041505526801504;0.7900131666666668;0.006962337335267248;0.27000450000000153;0.051251279567060784;0.10288437849540114;0
0.8050134166666666;0.08366739708678515;0.039967757844422386;0.039797585447580774;0.767512791666666;0.007000233335277785;0.27000450000000153;0.04964856115059249;0.1039329225508169;0
0.8022633708333334;0.08422346294414468;0.03876443817578268;0.03876086492249806;0.7625127083333334;0.007093591710303711;0.27000450000000153;0.04831884339368127;0.10498231130340577;0
0.8035133916666666;0.08390453802956956;0.039169652373908605;0.03908114927294781;0.7625127083333334;0.007039971501955483;0.27000450000000153;0.04874797704698111;0.10442207796379444;0
0.8075134583333334;0.08286938016284541;0.039620564951836724;0.03930379541167029;0.7800129999999994;0.006867334168574196;0.27000450000000153;0.04906489736234434;0.10262290901489565;0
0.8132635541666666;0.08118138360176719;0.038815321293081746;0.03794832937237684;0.8025133750000002;0.006590417043497274;0.27000450000000153;0.04772785045415561;0.0998217406716965;0
0.8217636958333333;0.07635355510137926;0.038354943189572055;0.037640486559869624;0.8175136250000001;0.005829865376619357;0.24000400000000077;0.04667393240179236;0.09291424711084459;0
0.8295138249999999;0.07328689174396666;0.03739961007446283;0.036906574800924664;0.8350139166666661;0.005370968501491889;0.22500375000000084;0.04508618054010472;0.08834921074879815;0
0.8352639208333332;0.07204787789918034;0.031183342245555332;0.031155568907561812;0.8475141249999996;0.005190896709775198;0.22500375000000084;0.03733351994234837;0.0862576200194293;0
0.8360139333333333;0.07228718651866867;0.0302190061647796;0.030200666605411895;0.8525142083333339;0.005225437334784794;0.22500375000000084;0.03614653411850584;0.08646648534964849;0
0.8347639124999999;0.07160821677543476;0.02562422356903177;0.025131653351410158;0.8525142083333321;0.005127736709757656;0.22500375000000084;0.030696371974551277;0.08578259757417911;0
0.8290138166666665;0.06582782340725687;0.02600650559996867;0.02522791721871489;0.8425140416666661;0.004333302334536997;0.22500375000000084;0.03137041274479202;0.079404977436854;0
0.8227637124999999;0.05823089136596823;0.02510546089681958;0.02460250665077565;0.837513958333334;0.0033908367092751928;0.19500324999999918;0.030513573356967395;0.07077474429326905;0
